"","logFC","logCPM","F","PValue","FDR"
"26794",-0.117207768008016,3.65932545736477,0.714061117950802,0.400706826214614,0.557182494932163
"30013",-0.0736797668699405,3.41581453672616,0.713777670194639,0.400798975319307,0.557268674657302
"1585",-0.040412383856107,5.48424352346784,0.713301669029051,0.400955721388283,0.557418902381797
"38123",-0.106577594181313,1.15556278187811,0.7130757186559,0.400989465312867,0.557418902381797
"22365",-0.0490959036076038,4.52634345178222,0.713176679835848,0.400997561231561,0.557418902381797
"25282",0.165002802727014,-0.689080001787739,0.712281519334016,0.40117853899768,0.557628508073988
"34096",0.0474202169840274,5.10290673648883,0.712033801932264,0.401372975385212,0.557856787972373
"33545",-0.13081338573345,5.42856113997316,0.711955197841865,0.4014310483264,0.557895520134583
"10329",-0.0747487302922837,4.60643038194646,0.711164408113556,0.401659662868549,0.558171241680994
"36663",-0.0779049968635401,1.12718865101425,0.710661866005727,0.401783063191848,0.558248540096064
"35759",-0.0556553995281573,2.72444393124266,0.710732271238806,0.40179546970816,0.558248540096064
"13550",-0.185530999288395,-0.738082333426897,0.710383199033075,0.401805960586739,0.558248540096064
"16195",-0.221775524805358,-0.576717673334771,0.710315582003867,0.401859326862739,0.558280689518976
"23507",0.165490864100632,-0.616027325238136,0.710153707408227,0.401895013633048,0.558288274804633
"23771",-0.139846377507649,0.761913002646806,0.709850660095718,0.402045966283468,0.558452584520371
"8889",-0.129449406766441,0.0865310647694134,0.709781754684157,0.402073766591873,0.558452584520371
"9718",-0.108983476318214,9.06449174469007,0.709491890829981,0.402213103593504,0.558604107329274
"36332",-0.169915527582486,9.92722171295419,0.709499255353295,0.402249583828589,0.558607604427447
"4452",-0.0546095518397072,8.84401395023025,0.709292220578395,0.402276109717892,0.558607604427447
"31267",0.0583544567893013,5.8461852291714,0.708590423503319,0.40250819025781,0.558887857018625
"35116",-0.11061046644766,0.566725967873817,0.708116267914493,0.402619122346877,0.558927894934541
"14769",0.145176407722665,0.177512916669554,0.708113841762856,0.402625994035018,0.558927894934541
"14473",-0.0868316300227305,4.41801040128684,0.708231526877243,0.4026278095346,0.558927894934541
"4136",-0.162605566963733,-0.801541888278425,0.707634980026941,0.40269902409215,0.558984741844431
"39306",-0.166323665633701,13.438008965124,0.707023650334826,0.403041848676726,0.559418572560241
"33590",0.0651079873219094,3.44528523846953,0.706691910576203,0.403135899974724,0.559498735794461
"20754",0.0774827021403095,5.55688294825832,0.706620347097116,0.403160188126068,0.559498735794461
"1068",0.115592292293556,0.534963285937784,0.705979387355315,0.403327750504867,0.559689222526288
"6734",-0.114396181058934,0.378412860301905,0.705642860352785,0.403440327968815,0.559803384988657
"28046",0.08540681090932,1.5711609753076,0.704971735630351,0.403674595469363,0.560086371568445
"29497",-0.0621514301490062,4.05129953153368,0.704903838361527,0.403730380434581,0.560121695082003
"4354",-0.0374303635763614,6.5916736544025,0.703922334527809,0.404055142004173,0.560525067619741
"16443",0.0384114033869696,5.66760714704567,0.703816504802616,0.404090560579293,0.560525067619741
"12099",-0.035973804933284,5.81971350853687,0.703751262220422,0.404112171111233,0.560525067619741
"16337",0.129170377025104,5.9317755263903,0.703513723828211,0.404223628367385,0.560631308813172
"30318",0.0749442362731796,5.79860900264839,0.703338430686142,0.40424947324168,0.560631308813172
"16564",-0.0778331724969228,2.54807548619031,0.703133732003103,0.404309606397333,0.560672605312616
"17233",0.304102602903884,1.59365554540305,0.703083744399466,0.404350471104419,0.560683453465149
"36160",0.0829819691400378,1.23148220970801,0.702827720072019,0.404378142047063,0.560683453465149
"10733",0.0737576503876384,9.41062435497782,0.702316997467588,0.404589147452092,0.560933910331793
"28262",-0.0402122893066715,6.13626900716349,0.702196551811457,0.404629404527987,0.560947617025589
"3094",-0.160064178932094,2.58123439927676,0.701729211703235,0.404790575812802,0.561089307164844
"36484",0.142967699467499,0.0187663731468105,0.701587505990346,0.40479236697193,0.561089307164844
"10673",-0.168343059554646,-0.816007678689873,0.701237603711644,0.404823528190092,0.561090392141003
"37250",0.0897326992692229,1.14934437421035,0.701050976722438,0.404968179793458,0.561245775873729
"33651",0.199465779322308,0.555129836054448,0.700962646764346,0.404996410440989,0.561245775873729
"26105",-0.0557126748567003,4.16023148650686,0.700946828569529,0.40504714084469,0.561273965894022
"16546",-0.0725819403490562,3.00727897675202,0.700722142146093,0.405118249082503,0.561330387138322
"14881",-0.16103541690978,0.136618866477278,0.700480835712858,0.405160309547024,0.561346554447043
"34033",0.05989161210792,6.69094849774612,0.699663065238426,0.40547442549991,0.56173962188594
"24085",0.0446447881712162,10.0471644652657,0.69940893653739,0.405559273678941,0.561807922862216
"3919",-0.155827645394939,-0.653180955239302,0.699057944178284,0.405584561096091,0.561807922862216
"25194",-0.200771061029685,-0.447492281896123,0.698968520622012,0.405643788907034,0.561847827605018
"34135",-0.091869862418735,1.13202012593756,0.698765326542461,0.405733978978012,0.561930608257639
"26232",0.177046981022451,-0.121170649561385,0.698597890840454,0.40578702789278,0.561961940854738
"25036",-0.225811636530665,-0.588423360653246,0.697957873438887,0.405964872497869,0.562166081499149
"26383",0.0359927438196479,5.96366815360714,0.698056043901659,0.406011966013817,0.562189145533787
"37077",-0.134915384454751,-0.414102390164356,0.697701023793696,0.406071704508929,0.562229713814087
"34481",-0.103487391785157,1.5512888647264,0.697421134746891,0.40619524410216,0.562358605694243
"12111",0.0434048150986256,6.19606776013883,0.697365335128852,0.406243217154551,0.562379695645323
"27958",-0.0558894141485282,4.10321194163642,0.6972848395016,0.406271374065812,0.562379695645323
"17885",-0.116853726117814,-0.00242301944199257,0.696952192296203,0.406341069668149,0.56243401954217
"31653",0.087596727513832,4.27590085014174,0.696925992644717,0.40639160826346,0.562461821253361
"2182",0.049036083081054,3.12640624474141,0.696771647240764,0.406439916203671,0.562486531716005
"2480",0.11645677272474,6.31737931200459,0.696315806711484,0.406616969633833,0.562628486517811
"23766",0.128965167214379,-0.277052023429758,0.69604997904269,0.406632750148763,0.562628486517811
"23715",0.0570596991786445,4.72750129769632,0.696202675253938,0.406633874744248,0.562628486517811
"35755",-0.0528973187702378,5.10246131718085,0.695790558731698,0.406771797822119,0.562777161481239
"15584",-0.114803478183146,1.99088703767069,0.695194998473868,0.406953718876639,0.562960762482039
"38129",-0.0595196792584432,4.09544826466114,0.695215881410557,0.406965462948575,0.562960762482039
"20218",-0.150897311320227,1.78096106199407,0.694984701347214,0.407019690375335,0.562987350930584
"38432",0.0744447524453238,7.16802685494945,0.694882983670416,0.40707601226099,0.562987350930584
"6907",0.155966122713398,-0.0704099286842565,0.694758457416811,0.407076127324198,0.562987350930584
"9630",-0.0378160460938199,5.65407261343181,0.693291376272486,0.407611642948814,0.563685762598427
"12043",-0.0602008796341138,3.33287162133411,0.692690068668932,0.407813484106732,0.563825858303846
"38400",-0.0465871917789567,3.82581922534198,0.692658315278489,0.407825690056598,0.563825858303846
"15993",0.15265258341156,-0.443997991993503,0.69242735523948,0.407833948539231,0.563825858303846
"14321",-0.134294165797419,0.331538119415482,0.692500983217799,0.407835055058981,0.563825858303846
"24902",-0.0648763641003609,2.87675283767542,0.692425163965524,0.407899383092999,0.563872584816084
"20283",-0.144347413089862,0.206337277631325,0.692126297192288,0.407962741553891,0.56391796411468
"22284",-0.0586006365615795,4.79938560346759,0.691948871833917,0.408064619310217,0.564016577015618
"17167",0.0511584383446208,7.07359568131068,0.691792557848298,0.40811648373037,0.564019363991713
"12862",-0.132948417622577,-0.662379449724191,0.691479799391277,0.408127709786099,0.564019363991713
"36336",-0.165466539547134,12.8085076850353,0.691606156920298,0.408200436561449,0.564064806593815
"36986",0.0429809563271939,5.86154382251212,0.69148135724338,0.408221671344858,0.564064806593815
"15143",0.0848106028908584,4.82649692066052,0.691159365687151,0.408331040388617,0.564075891569417
"10826",0.104908391362103,1.15807726349165,0.691013464913113,0.408336827193251,0.564075891569417
"23472",0.137744142806991,5.56624182574855,0.691241213469034,0.408339768806437,0.564075891569417
"16088",-0.116640903281936,2.31385371461172,0.691063130281585,0.408351854151309,0.564075891569417
"561",-0.0538872680867404,2.25799545748892,0.690366811472834,0.408585158072382,0.564355957941736
"33971",-0.0866755820933133,2.75275378861393,0.690140269192684,0.408669394562135,0.564430099271864
"21460",0.125494803937656,0.422787781121713,0.689869944273939,0.408723667332163,0.564462848484003
"33311",0.0746949584800791,2.9408196665971,0.68963285571958,0.408841973946273,0.564516541016827
"9752",0.0459645675643922,5.01084197078344,0.689494875310561,0.408893307817743,0.564516541016827
"9720",-0.086164338468628,1.38267268768252,0.689391091794603,0.408894027089844,0.564516541016827
"9395",-0.0520173632077835,5.96948407726644,0.689445640712547,0.408909413089904,0.564516541016827
"16359",-0.0642196926511863,2.82074955905316,0.689414667120364,0.408915365580083,0.564516541016827
"25167",0.189344761323381,0.252805996948573,0.68903990468796,0.409007137859976,0.564601034101178
"13433",-0.0440751010106252,7.20787504029556,0.688983629280917,0.409065593031639,0.564639526440054
"35705",-0.0429434662735689,4.11194366890318,0.688812682719737,0.409124747681231,0.564640715206052
"24211",-0.150859640174556,-0.326537960188705,0.688633523506915,0.409132195519436,0.564640715206052
"30119",-0.0934139699265615,0.66841975678149,0.688576106114163,0.409158166340974,0.564640715206052
"752",0.191137693274377,-0.553037682102667,0.688347556272837,0.409194335700638,0.564648440821127
"1164",0.0835663578837551,1.91703155720894,0.688445243897395,0.409225657789947,0.564649477019298
"11612",-0.026427822064224,7.55819112785667,0.687739824954593,0.409486899692463,0.564967732674968
"23284",0.153676291675747,-0.886871477710947,0.686279367643358,0.409822704076489,0.565388806714427
"24515",-0.145888562232036,-0.15233610701643,0.685971064608848,0.410044051609706,0.565651925702537
"26197",-0.143256848613476,2.67804422687915,0.68585399129593,0.410124092447281,0.565720088685681
"19079",-0.139607252667326,0.205533147023906,0.685624726733943,0.410163952999204,0.565730822199433
"182",0.0571912005941109,6.72283576745971,0.685640595751322,0.410199488397408,0.565730822199433
"18571",0.0905223149775708,3.31047991550045,0.685502414597242,0.410245376835401,0.565730822199433
"20821",0.0447528480027851,5.0263327191078,0.685433195311043,0.410270644023109,0.565730822199433
"28247",0.0732753517254197,2.60953290421098,0.685365317926182,0.410285022380152,0.565730822199433
"19241",0.0490122905880858,4.12673017665206,0.685166247171864,0.410361988272818,0.565794709122047
"1753",0.149248600821299,2.87283784780501,0.684902687293573,0.410455839898795,0.565854536980392
"15028",0.0313331429004655,8.69463107614333,0.684854719647474,0.410466653300665,0.565854536980392
"11320",0.159570343551037,0.394058625857215,0.684370161831574,0.410590280805334,0.565951392759804
"28154",-0.1269634665559,0.872421174440375,0.684338424495185,0.410598195072083,0.565951392759804
"14777",-0.0789221294383288,2.88022833052652,0.684225234265695,0.410677290892761,0.565952142968949
"13400",-0.0435897797648571,6.14284234327908,0.684207743021764,0.410686981813454,0.565952142968949
"20182",0.0458241541067299,5.21947988831581,0.684198175447096,0.410690664440326,0.565952142968949
"4461",-0.123012476980639,3.11722670486046,0.684080449119708,0.410728766155212,0.565962422477377
"9227",-0.0537001425850442,3.55710449390832,0.683698770380443,0.410860694035512,0.56610197827944
"34617",0.126569294341698,1.30149893386825,0.683482690693688,0.410894360785649,0.566106134843424
"6480",-0.0446263427025182,5.02116785329314,0.68340160585084,0.410962129967333,0.566157271611594
"22621",0.0646835215892648,2.76567152598526,0.682961129223576,0.411105794922807,0.566246259896506
"38183",0.0936527014625,4.93004695055777,0.682970635553493,0.411109180126211,0.566246259896506
"10674",-0.0457780891560389,3.89466042915736,0.682943825620661,0.411118697629245,0.566246259896506
"32704",0.0368327299093175,5.93028356751337,0.682456990487563,0.411283768412242,0.566431377419589
"28040",-0.0930340966925857,1.55074778291777,0.682037887003414,0.411397614782829,0.566531528377329
"32219",-0.114468221930567,1.16454423919973,0.681949659656019,0.411417833791289,0.566531528377329
"17436",0.108927364838091,0.914116234939804,0.681718606941888,0.411490075779754,0.566588765442975
"9071",-0.0382767893099018,6.78344047171402,0.68121828412708,0.411706592924803,0.566844105901954
"33366",-0.0881421709795326,5.03963696849418,0.681131354921191,0.411736899013569,0.566844105901954
"24326",-0.0592409760374542,4.28999272489743,0.680929988119539,0.41180635124902,0.566897466465633
"600",0.0717022222781101,6.82363121676225,0.679656153285299,0.412240932808028,0.567418140642141
"757",-0.0292315622725595,6.17370996229933,0.679641531778314,0.412246022159008,0.567418140642141
"13238",-0.113261064204659,0.827115241634443,0.679399142526188,0.412284437507334,0.567428730310019
"35904",-0.151768711993389,-0.359936922400909,0.679250013952236,0.412326525933232,0.567444373294598
"33269",0.04321270520776,4.56555610772442,0.679186771735776,0.412402760080287,0.567507001838989
"6585",-0.16622011392848,0.819073905735643,0.678654631701599,0.412539870093379,0.56765338602583
"11118",0.17258309536907,2.34494357244654,0.678386199768193,0.412680195405503,0.567804172313739
"30663",0.0509623103816913,2.6866687877315,0.678086171874026,0.412772287874623,0.567888577805906
"19246",0.0522828249438169,4.37246079167395,0.677894951598546,0.412845797074004,0.56793671053933
"29324",-0.0907911925461854,1.89155591456597,0.677690626337116,0.412894767834176,0.56793671053933
"30408",0.160684282708128,-0.301541276761938,0.677580402912418,0.412899520797083,0.56793671053933
"33256",0.0668580924923541,3.62200694886403,0.677381916074804,0.413021154948987,0.568061712108704
"4878",-0.179840406830844,3.73003094680484,0.677188219353722,0.413131185005581,0.568170736191592
"15071",0.0555311639863629,2.88067451800759,0.676849402829459,0.413199154114135,0.568187539284906
"37580",0.0344012184148585,6.83998244189749,0.676845550480381,0.413204928406869,0.568187539284906
"12852",0.23577473772616,4.07535204907771,0.676152847045125,0.413506592240715,0.568560020746372
"26198",-0.135554925455919,1.79763871354502,0.675039712408105,0.413804450367445,0.568927214402762
"30807",0.0700045938609424,3.19877933038292,0.674878408958812,0.413879944533184,0.568988654672713
"22263",0.11232176265903,10.9303311458406,0.674351490557298,0.414063126250113,0.569198120113098
"6684",-0.096723975131414,0.882603312446574,0.673573507186337,0.414287542333933,0.569464233601826
"20365",-0.119913336554304,-0.0377342084708115,0.673420007446784,0.41434422537141,0.56949976504018
"6041",-0.0634293358340019,2.37799229071076,0.67303853189532,0.414505792646572,0.56967943970401
"8800",0.0672598165094876,6.92422285420618,0.672808590308979,0.414595443293966,0.569760255776752
"30927",-0.106325465949641,4.73360219014198,0.672600915092568,0.414672709184588,0.569824041264738
"24043",0.0548516264656573,3.79132414057949,0.672489660386149,0.41470649687171,0.569828075972362
"5053",-0.0794337906761367,2.25564618898195,0.672285294222784,0.414763947967884,0.569864622403244
"19509",-0.0453978804688012,3.78027568078703,0.671995567680972,0.414877318700243,0.569977988425579
"38759",-0.0345679861875239,7.67886315539793,0.671693746194279,0.414980646878035,0.57007754167626
"20574",0.0535969906822422,4.31999673194844,0.671578697655596,0.415021685612918,0.570091516679355
"33913",0.179123333580456,2.57444767032637,0.671525267342974,0.415055601605552,0.570095706228494
"8277",0.160253426255672,1.23134591734467,0.670895750833548,0.41521548400908,0.570272902264107
"23733",0.0537671422383676,5.34959731963377,0.670806749795048,0.415287998521692,0.570330086452201
"28116",0.0422703170130349,6.20107614663533,0.669340008739697,0.415795874026212,0.570985114740827
"4812",-0.0930366661678884,1.448213535994,0.668887013982816,0.415921550812185,0.571090067815034
"36951",0.0933413476220575,0.340621737144311,0.668824847295284,0.415934141431935,0.571090067815034
"3254",0.299147357983969,0.0179829467740798,0.6684894843358,0.416082297624858,0.571251024836924
"33781",0.0587603381622221,5.48646509767476,0.667513414390327,0.416430337237311,0.571686363072181
"5896",0.143843868961467,-0.556369725562395,0.666081889206311,0.416844833902632,0.572200925364382
"19538",-0.145147036961148,-0.426218884734728,0.666087691183995,0.41686711703861,0.572200925364382
"37459",0.0779308232486582,4.01533992760557,0.666026650528452,0.416948435681074,0.572270016127624
"34528",-0.0869313061874405,2.09847833426765,0.665829430849772,0.417000875505983,0.572276727190957
"21146",-0.0788935171526579,4.8661612049986,0.665833501245431,0.417015293517222,0.572276727190957
"14839",0.0754116431730834,3.76973478468439,0.665213617248676,0.417231373000901,0.572530717631994
"21293",0.104290680797278,-0.304904006327523,0.664646155533962,0.417376640159707,0.572687507893157
"11141",-0.0497572312695127,6.64320919271565,0.664691683598892,0.417412580148732,0.572694276879147
"10805",-0.149644786970409,-0.869628835228286,0.663759986104824,0.41759970385904,0.572908455045418
"24896",0.0391738423427525,5.13944658662608,0.663767647217508,0.417735656391609,0.573052404452838
"23643",-0.207850279019986,-0.529816650843939,0.663308365103072,0.417825396096856,0.573132942139541
"26052",-0.107351221799007,0.732481722837655,0.663200597386318,0.41788877524645,0.573177311659137
"11611",-0.0265099940263067,7.52856354473232,0.663185227285042,0.417938533165014,0.573202993061396
"16282",-0.11678994774124,0.913562166066413,0.662847196550405,0.418013719796054,0.573263543557552
"4695",0.0795556405760455,0.70197124577304,0.662386390515385,0.418173158806732,0.573439620102482
"13301",-0.124526828799969,2.11634105356651,0.662145702357513,0.418287805726917,0.573549052646236
"12277",0.0711152688010018,6.22665378931637,0.662108917351092,0.418315067038303,0.573549052646236
"15915",-0.0857799278034914,1.64052286485661,0.661582099877916,0.418473289095256,0.573723400355507
"29724",0.105918330966623,-0.226449055170374,0.660973430955479,0.418666023794632,0.573894263975483
"25209",0.0664074477886256,2.23009600247581,0.661002416665825,0.418688135285664,0.573894263975483
"35361",0.113862158536481,2.65120171432184,0.660948682918291,0.418713706953466,0.573894263975483
"13573",-0.0784751863421895,1.85754480128275,0.6608871707403,0.418722203645566,0.573894263975483
"7502",-0.254990016192346,1.15828920999506,0.660718021535312,0.418800695395712,0.573959252352809
"8529",-0.077131048426972,1.58580389731878,0.660542671485364,0.418835872452705,0.573964873438304
"16766",0.0399527446082343,7.17926335881521,0.66009922427291,0.41901918084956,0.574173475056857
"17843",0.096246584247377,0.656953560138423,0.65973057511136,0.419104258371468,0.574247451937761
"17756",0.121381489037818,1.85907498897586,0.659563710388526,0.419183361161566,0.574313232004608
"8037",-0.0886556705795456,1.00906361034664,0.659090029491691,0.419331760174456,0.574442495570775
"22911",0.0987106917195108,0.668323221842293,0.659059332716036,0.419339911628628,0.574442495570775
"3430",0.0667086771294221,8.37622718728195,0.658979197668751,0.419412397184434,0.574464141371551
"7037",-0.076454232210736,1.46845640458436,0.658875589899778,0.419417918050643,0.574464141371551
"33214",-0.130439483059641,-0.444816698062349,0.658441959121001,0.419540657690495,0.574589644634691
"7048",-0.0545135033140449,3.44995338993139,0.658383666520029,0.419621815424352,0.57463485164591
"7687",-0.0504762187704615,7.40247180986038,0.658343396747015,0.419635889496482,0.57463485164591
"4090",-0.139706866160697,-0.55861803509144,0.657995006914674,0.419683863785757,0.574657940849799
"17857",-0.0620029869994066,4.54205155650145,0.65790177581322,0.419792281736361,0.574738341483198
"14616",0.118319887155363,3.09157536439754,0.657855632017453,0.419804816727116,0.574738341483198
"20143",-0.0452589150329977,4.46687361828949,0.65764678559572,0.419882075396623,0.574784238592337
"30885",0.0646394238595044,9.49918718232626,0.657590948249651,0.419900581013882,0.574784238592337
"31895",0.121754839504638,3.2751588412753,0.657282081522548,0.4200080119494,0.574888689840331
"23350",0.167928667029836,-0.596573495508322,0.656734127543238,0.420112566564511,0.574904158700371
"36133",-0.107217719938951,1.9557133756996,0.656891294480213,0.420129039722962,0.574904158700371
"21730",-0.0421281182629096,4.4050398967237,0.656858326769437,0.42015974502344,0.574904158700371
"34681",-0.0867444491005282,1.04491339872522,0.656467506582734,0.420255423408255,0.574904158700371
"26943",0.0462409944116586,4.33262977255008,0.656571475654847,0.420260871604419,0.574904158700371
"15258",-0.122782340510107,-0.607823309268213,0.656303969053261,0.420271905465078,0.574904158700371
"86",0.0587891155948315,3.14899683755711,0.656518229411459,0.420276429504818,0.574904158700371
"35882",0.0871492327823951,0.501594377540766,0.656380688606347,0.420284545715552,0.574904158700371
"36331",-0.155180529979102,11.7602896469949,0.656531174824787,0.420299450727185,0.574904158700371
"17229",0.110318697550137,0.893534999603086,0.655951068181265,0.420433692019562,0.575045193394647
"21135",-0.129232658509103,0.0627437997743741,0.655872192013985,0.42046722794506,0.575048478352111
"1548",0.0629061001404422,5.45214000223024,0.655205988566561,0.42074167706407,0.575381221336692
"26160",-0.12888825092244,3.58877828122757,0.655125047117584,0.420781675874063,0.575393318530684
"33537",-0.128410706479811,0.142298856873775,0.654632058521855,0.420904786593248,0.575517365652057
"23508",0.156063194723868,-0.0916293248330215,0.654542637050361,0.42093480788072,0.575517365652057
"15295",-0.0639401755038808,2.44155661879292,0.654544556556247,0.420965869515934,0.575517365652057
"1415",0.112091592183026,1.64952297761666,0.654315125855852,0.421026832225439,0.575530768806681
"37217",-0.115365030668895,0.0986980150257821,0.6542560009783,0.421037993942386,0.575530768806681
"32393",-0.176776805293072,-0.892289458009393,0.653713668753051,0.42112369708976,0.575605319710491
"26243",0.115069208534613,1.04164940203464,0.653685506554399,0.421235331689392,0.575715300895595
"14899",-0.114472546405386,0.424774944051605,0.653486739747668,0.421306653126972,0.575770172641893
"14831",-0.0999882519450088,0.494709971707161,0.652708452680829,0.421581440490851,0.576103078267685
"4175",0.13389370979143,3.46154247236854,0.652773875434413,0.421614336087638,0.576105407082834
"28163",-0.121702319868295,-0.135069142787327,0.652338157655614,0.421714520414705,0.576199673920668
"16152",0.150391515650846,0.0579193370776231,0.652236818190424,0.421753619759533,0.576210470963723
"1243",0.161181055724832,1.75657576295873,0.651421615641117,0.422054167516937,0.576578437428833
"23838",-0.143661419776126,0.390187536094767,0.650988537550838,0.422192264160542,0.576699514888164
"36328",-0.149829183657895,12.1329588457744,0.651124914189459,0.422205243114118,0.576699514888164
"33062",-0.0404470680066201,5.82067654791163,0.650853641454259,0.422282232883519,0.576762023320166
"8050",0.0366541108465609,5.92759853453036,0.650575069108075,0.42238111478074,0.576837290404688
"35649",0.150148936021264,6.18608430137806,0.650559770575212,0.42242985535651,0.576837290404688
"667",0.107479719741342,0.503642514500749,0.650315766384403,0.422431033568696,0.576837290404688
"4725",-0.108816776519647,1.53032928083408,0.650097955922353,0.422522037934689,0.576918905940246
"20260",-0.0441805953427371,8.13787313776082,0.649882187892862,0.42262707343357,0.577019666345213
"7045",-0.0985167013476937,1.38315859271895,0.649518391342447,0.422723938343224,0.577086356624883
"38283",0.418939021245171,3.84151340871548,0.649803795200719,0.422738408507562,0.577086356624883
"4469",-0.100635584169359,5.18429890881892,0.648801909287567,0.423016434982832,0.577423217362568
"36630",0.0450393228893143,4.79913967328309,0.648613934194929,0.423079093468425,0.577429193617282
"16158",0.107052614124004,2.45681158241092,0.648570299723549,0.423083339319041,0.577429193617282
"23412",-0.0897187953663496,1.58968750278901,0.64842496655254,0.423118256007011,0.577434179728793
"37483",0.283002537778984,3.87304294454768,0.648198788881131,0.423294291562452,0.577595771134587
"2084",-0.0550420401017722,6.4516746385123,0.64787400476014,0.423341811610624,0.577595771134587
"1728",-0.0556803593245082,4.07376573250303,0.647791456231726,0.42337241354531,0.577595771134587
"10414",-0.0930900880301832,1.95738823332803,0.647701758703699,0.423385378230188,0.577595771134587
"8803",-0.0400302793758696,3.82816082813538,0.647733087440879,0.423393023572884,0.577595771134587
"474",-0.153740580706293,-0.200344723388287,0.647163310509411,0.423551980299298,0.577701952073433
"36626",0.0776819264254098,1.67349496201081,0.647189650658517,0.423558142713216,0.577701952073433
"3667",0.200324646461552,1.18350285633664,0.647168166126479,0.42356469057815,0.577701952073433
"29242",-0.102825382675437,2.62495779316693,0.647002860275443,0.42364613571432,0.577756917189598
"11023",0.153012212661126,4.64192440214235,0.647076933402205,0.423667552052838,0.577756917189598
"21732",-0.133688526338403,2.17280303254691,0.646656146117452,0.423763123715496,0.57780496794001
"36016",0.157486436630975,-0.127994062079764,0.646568484474634,0.42376535439715,0.57780496794001
"9353",-0.0513166367080434,8.15482782768843,0.646433722989437,0.423855418438559,0.577885109512082
"39243",0.320443905478212,-0.485059413260847,0.646077417101287,0.42393283604418,0.577947998356658
"13185",-0.15015023489015,-0.653671010457792,0.645760684965579,0.424007905713169,0.577976721796616
"35931",-0.0732512016512366,2.7515758741727,0.645969240013731,0.424016490543809,0.577976721796616
"24137",0.0494912812965345,5.68374982273649,0.645133311615527,0.424320318868712,0.578348187551111
"18539",-0.0700676901221184,4.67632020781693,0.644454972637323,0.424563646292351,0.578637141899331
"26274",-0.149054094865367,0.394145517698081,0.642558754891485,0.425200589142076,0.57946247188476
"36318",-0.15172596484787,11.1339112169699,0.642574087807971,0.425266491959261,0.579509525342153
"11958",-0.234434130077822,-0.377853356473898,0.642191985377102,0.425322315424594,0.579542837764091
"33620",0.0839906393441644,2.45634956809424,0.642160221890011,0.425375038477679,0.579571920970989
"10064",-0.0997009545634816,2.41427916079069,0.64171435366732,0.42553635138332,0.579748942247542
"35054",-0.128324759702228,0.240565405803262,0.640510789310963,0.425938133838828,0.580250910854132
"33197",-0.130101759005018,-0.409100451316988,0.640316878762579,0.425991117967511,0.580250910854132
"13608",-0.0699677952872047,2.39094655768048,0.640425010545088,0.425999044460316,0.580250910854132
"35779",-0.152597704827379,-0.111883426232961,0.640164561148754,0.426062282563,0.580294252557969
"1989",0.184143344101429,-0.800078057095373,0.639062009220364,0.426366277270771,0.580665472731982
"34647",0.134370678187193,0.0987165368191163,0.639219479106787,0.426405491019202,0.580676061278822
"6768",-0.0692007384639847,3.47473432161121,0.639089233858485,0.42648986988102,0.580748149270307
"13111",0.158153798769185,-0.908292465248587,0.638111849109454,0.426681614460541,0.580966414971337
"15351",0.209943477158571,0.223824551167415,0.638096292511034,0.426810941996582,0.581077525116537
"24623",0.0471436406457417,6.99669844118914,0.638156069605129,0.426826138779429,0.581077525116537
"8584",-0.0661015834285057,6.51579321493762,0.637924897622227,0.426909590028746,0.581148299515841
"3294",0.0309270459189364,6.08266825531383,0.637514227920306,0.427057921512227,0.581307377870943
"8957",-0.138842189552449,-0.368810883469081,0.636537684333651,0.427357492652517,0.581654277235325
"35472",0.0624776574274951,3.19856772300191,0.636550940968744,0.427404248176036,0.581654277235325
"10887",0.0615799074175671,1.2753899883689,0.636443290231345,0.427407246921377,0.581654277235325
"36189",-0.0488589558368345,3.21613806104162,0.63641111666733,0.42745532358707,0.581657384775431
"2103",-0.0796867453037042,1.97522025554639,0.636318005251082,0.427472514398576,0.581657384775431
"15804",-0.0596512490636878,4.36949929848986,0.636049244031403,0.427588443951153,0.581772269596891
"16744",-0.0832517780322572,1.47892791587188,0.635602846176221,0.427718920787916,0.581906928915204
"33060",-0.0626826206277279,7.1939464046511,0.635573446276685,0.42775945892599,0.581919216790383
"13835",0.0787847536531389,2.34693478761147,0.63468904663439,0.428067872746146,0.582258613820526
"11961",-0.0363243953356121,7.27728467139025,0.63461031201622,0.428108318191249,0.582258613820526
"27026",0.106248908372586,0.497648578832045,0.634474408581856,0.428116138773203,0.582258613820526
"873",-0.0605782037912151,5.41278411821124,0.634537593953158,0.428135042463269,0.582258613820526
"34592",-0.0592016980519709,6.02630931331706,0.633988540956085,0.428333896711772,0.582486163471244
"23225",0.143881569022051,-0.759491896149322,0.633374360375213,0.428437324581989,0.582583919975656
"20705",0.0584110461679246,2.85570753722483,0.633050651490328,0.428669626322906,0.582856890325682
"19209",0.0553842376031017,2.52137830692401,0.63243907589778,0.428887619084633,0.583110366175427
"36338",-0.170804682742604,12.2458418488244,0.631451506496227,0.429288076957477,0.58357994546794
"17257",0.0451804840189446,8.03456985487695,0.631322986611443,0.429302289971809,0.58357994546794
"39082",0.0452190547713885,3.99074794501065,0.631256122392431,0.429327790959306,0.58357994546794
"19263",0.164314897986475,-0.790936777164426,0.630748211200424,0.429383724867579,0.583613025116211
"19249",0.0985735307003448,1.28922448709596,0.630474125465944,0.429574019543875,0.583828707945208
"9672",0.110292886299312,-0.435987889621791,0.6302119951824,0.429643999916508,0.583854749344188
